0.02,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02,0.03,0.12,0,0,0,0,0,0.01,0,0,0,0,0,0
0,0,0,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0.01,0,0.05,0,0,0.04,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.04,0.04
0,0.02,0,0.08,0,0,0,0.06,0,0,0,0,0.02,0,0,0
0,0.02,0.03,0.08,0,0,0,0,0.01,0,0,0,0,0,0,0
0.06,0.02,0,0.04,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0.02,0,0.04,0,0,0,0,0,0,0.02,0,0.02,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0.02,0.02,0,0.08,0,0.06,0,0,0.06,0,0,0.1,0.02,0.04,0,0
0.02,0.04,0,0,0,0,0,0,0,0,0.02,0,0.07,0.04,0,0.04
0.02,0.02,0,0.04,0,0,0,0,0.04,0,0.02,0,0,0.04,0,0
0.08,0.09,0,0,0.15,0,0,0,0.06,0.02,0,0,0,0,0,0
0.16,0.02,0.03,0.08,0.15,0.06,0.02,0,0.11,0.02,0.05,0.29,0.12,0.08,0.11,0
0.09,0.1,0.09,0.04,0,0,0,0,0.13,0.02,0.1,0.2,0.07,0.17,0,0
0.17,0.22,0.09,0.04,0,0,0.03,0.06,0.23,0.06,0.1,0.39,0.07,0.38,0.07,0.04
0.17,0.25,0.14,0.12,0.3,0.06,0.02,0,0.23,0.08,0.17,0.1,0.07,0.55,0.18,0.4
0.21,0.32,0.14,0.24,0.3,0,0.1,0.12,0.49,0.15,0.27,0.2,0.17,0.55,0.56,0.58
0.27,0.72,0.43,0.32,0.15,0.11,0.08,0,0.84,0.26,0.69,0.39,0.46,0.55,1.09,0.8
0.4,0.68,0.6,0.48,0.15,0.11,0.28,0.18,1.69,0.28,1.29,0.29,0.72,1.4,1.83,0.62
0.71,1.55,1.64,0.28,0.75,0.4,0.2,0.36,1.53,0.37,1.78,0.39,0.93,2.17,0.7,0.31
0.41,1.68,1.7,1.19,0.75,0.4,0.34,0.3,0.88,0.17,1.04,0,1.34,2.21,0.74,0.31
0.22,0.86,1.01,0.32,0.6,0.62,0.15,0.12,0.49,0.1,0.79,0,0.81,1.83,0.35,0.27
0.15,0.53,0.49,0.12,0,0.11,0.02,0.06,0.32,0.03,0.67,0,0.74,1.06,0.21,0.13
0.1,0.21,0.32,0.16,0,0.34,0,0.06,0.11,0.03,0.22,0,0.34,0.64,0.28,0.04
0.02,0.1,0.17,0,0,0.06,0.02,0,0.15,0,0.1,0,0.19,0.25,0.07,0.18
0,0.19,0.11,0.04,0,0,0,0,0.2,0,0,0,0.02,0.04,0,0.09
0,0.04,0.03,0,0,0,0,0,0.03,0,0.02,0.1,0,0.17,0,0
0,0.02,0,0.04,0,0,0,0,0,0,0,0,0,0.04,0.04,0.04
0,0.02,0,0.08,0,0,0.02,0,0,0,0.02,0,0,0.04,0,0.04
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0.09
0,0,0,0,0,0,0,0,0.01,0,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0.04,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,0.04,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0.02,0,0,0,0.02,0,0.02,0,0,0
0,0,0,0.04,0,0.06,0,0,0,0,0,0,0.02,0,0,0.04
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0.01,0,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02,0,0.02,0,0,0
0.02,0,0,0,0,0,0,0.06,0,0,0.02,0,0,0,0,0
0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
0.02,0.02,0,0,0,0,0,0.06,0.04,0,0.12,0,0,0,0,0
0,0,0,0,0,0,0,0,0.03,0,0.02,0,0.07,0,0,0
0.02,0,0.03,0,0.3,0,0.02,0,0.03,0,0.12,0,0,0,0,0
0.06,0.06,0.03,0.04,0,0,0.02,0,0.01,0.01,0.22,0,0.05,0,0,0.04
0.23,0.06,0.06,0.08,0.15,0.06,0,0.06,0.14,0,0.4,0,0.14,0.04,0,0.04
0.36,0.22,0.14,0.2,0,0,0.03,0.54,0.1,0.03,0.87,0,0.14,0.17,0.04,0.09
0.87,0.55,0.49,0.08,0.3,0.34,0.28,0.66,0.21,0.08,1.44,0,0.62,0.17,0.11,0.31
2.15,2,0.66,0.68,1.35,1.52,0.49,0.97,0.96,0.3,3.07,0.2,0.89,0.17,0.28,0.67
3.5,3.31,1.67,1.19,0.75,1.98,0.87,2.9,2.07,0.68,4.65,0.1,2.66,0.21,0.77,1.02
3.6,5.08,2.62,2.9,1.8,2.2,1.52,4.22,3.82,0.99,5.17,0.2,2.8,2.21,0.99,5.2
4.17,6.47,6.04,4.77,3.15,0.9,2.13,9.11,4.08,2.01,7.47,0.88,6.16,6.28,1.3,8.59
3.48,5.35,9.05,5.36,2.55,2.09,1.64,11.41,5.6,2.01,5.87,0.59,7.76,6.67,3.1,7.07
2.3,4.1,4.97,3.85,1.95,0.9,1,6.4,3.38,1.49,4.33,2.15,8.7,6.33,3.45,6.81
1.68,2.5,2.5,1.43,0.9,0.11,0.54,2.47,2.42,0.86,2.35,0.98,6.37,5.35,1.41,5.03
0.94,1.26,2.59,2.03,0.45,0.11,0.44,2.35,2.27,0.46,1.68,0.1,5.97,5.14,1.23,2.62
0.31,0.48,0.63,2.1,0,0.11,0.21,0.66,0.59,0.17,0.59,0.1,2.25,0.68,0.46,1.73
0.06,0.26,0.32,0.6,0,0.06,0.02,0,0.29,0.07,0.17,0,0.57,0.72,0.35,0.85
0.06,0.14,0.14,0.08,0,0.11,0.03,0.12,0.25,0.03,0.07,0,0.77,0.17,0.14,0.13
0.02,0.06,0.06,0.04,0,0,0.07,0,0.06,0,0.07,0,0.17,0,0.04,0.04
0,0,0.03,0,0.15,0,0.02,0,0.01,0,0.02,0,0.22,0.04,0,0
0,0,0,0.12,0,0,0,0,0,0,0.02,0,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.03,0,0,0,0,0,0,0,0,0,0.02,0,0,0
0,0,0,0,0,0,0,0,0.06,0,0,0,0.02,0,0,0
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0
0,0,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0.04
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.02,0,0,0,0.02,0,0,0,0,0
0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0.07,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04
0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0.04
0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0
0,0,0,0.08,0,0,0,0,0,0,0,0.1,0,0,0,0.04
